order_id,customer_id,order_date,order_status,payment_method,shipping_type,discount,shipping_cost,order_value
ORD0187997,CUST037407,2025-10-30,Delivered,Net Banking,Express,11.96,124.17,227.21
ORD0187998,CUST037407,2025-11-26,Returned,UPI,Express,313.24,120.18,1171.94
ORD0187999,CUST037408,2025-09-26,Delivered,Wallet,Standard,30.7,54.49,168.79
ORD0188000,CUST037408,2025-10-28,Delivered,Credit Card,Express,1726.6,115.21,4188.61
ORD0188001,CUST037409,2024-04-07,Delivered,UPI,Standard,12.82,29.4,146.58
ORD0188002,CUST037409,2024-11-23,Returned,COD,Standard,410.71,53.67,1162.96
ORD0188003,CUST037409,2024-12-21,Delivered,UPI,Express,73.2,101.22,473.02
ORD0188004,CUST037409,2025-04-30,Delivered,UPI,Standard,2471.8,0.0,38818.2
ORD0188005,CUST037410,2025-10-30,Delivered,UPI,Express,223.67,120.17,1126.5
ORD0188006,CUST037412,2024-10-19,Delivered,EMI,Standard,2120.79,57.61,4911.82
ORD0188007,CUST037413,2025-07-27,Cancelled,COD,Standard,73.82,41.49,562.67
ORD0188008,CUST037414,2025-05-11,Delivered,UPI,Standard,646.43,0.0,2898.57
ORD0188009,CUST037414,2025-08-10,Delivered,UPI,Standard,2827.35,0.0,9652.65
ORD0188010,CUST037416,2025-08-12,Delivered,EMI,Standard,855.82,0.0,3004.18
ORD0188011,CUST037416,2025-09-21,Delivered,Debit Card,Standard,13031.96,38.16,49981.2
ORD0188012,CUST037416,2025-10-26,Delivered,Wallet,Standard,73.05,50.17,397.12
ORD0188013,CUST037417,2024-09-28,Delivered,UPI,Standard,271.37,53.05,2166.68
ORD0188014,CUST037417,2024-10-31,Returned,UPI,Standard,510.78,29.1,1158.32
ORD0188015,CUST037417,2024-11-13,Delivered,Credit Card,Same Day,944.78,205.67,2865.89
ORD0188016,CUST037417,2025-03-06,Delivered,UPI,Express,813.39,104.53,2826.14
ORD0188017,CUST037417,2025-06-23,Delivered,Wallet,Standard,324.92,0.0,2335.08
ORD0188018,CUST037417,2025-10-31,Delivered,COD,Standard,92.13,65.2,403.07
ORD0188019,CUST037418,2025-05-21,Cancelled,UPI,Standard,173.64,46.38,1302.74
ORD0188020,CUST037418,2025-05-25,Delivered,COD,Standard,1101.34,0.0,4233.66
ORD0188021,CUST037418,2025-06-18,Returned,UPI,Standard,8.42,26.75,83.33
ORD0188022,CUST037418,2025-07-21,Delivered,Debit Card,Same Day,843.74,0.0,3821.26
ORD0188023,CUST037419,2025-04-06,Delivered,UPI,Standard,488.15,0.0,2011.85
ORD0188024,CUST037419,2025-04-24,Delivered,COD,Standard,19986.07,0.0,197308.93
ORD0188025,CUST037419,2025-04-25,Delivered,Debit Card,Standard,474.61,49.5,12919.89
ORD0188026,CUST037419,2025-04-28,Delivered,COD,Express,1536.27,113.14,13016.87
ORD0188027,CUST037419,2025-05-09,Delivered,Credit Card,Express,849.84,0.0,18915.16
ORD0188028,CUST037419,2025-05-12,Delivered,UPI,Standard,335.1,0.0,2954.9
ORD0188029,CUST037419,2025-06-25,Delivered,Wallet,Standard,1232.99,49.95,10811.96
ORD0188030,CUST037419,2025-07-31,Delivered,UPI,Express,711.06,0.0,6778.94
ORD0188031,CUST037419,2025-08-05,Delivered,UPI,Standard,1906.95,45.25,22583.3
ORD0188032,CUST037419,2025-08-11,Delivered,UPI,Express,4193.45,0.0,30641.55
ORD0188033,CUST037419,2025-08-25,Delivered,Net Banking,Express,5068.38,0.0,19211.62
ORD0188034,CUST037419,2025-08-26,Delivered,Wallet,Express,131.27,92.28,991.01
ORD0188035,CUST037419,2025-09-09,Delivered,Net Banking,Standard,337.22,0.0,1712.78
ORD0188036,CUST037419,2025-11-08,Returned,Wallet,Express,1881.83,101.22,19129.39
ORD0188037,CUST037419,2025-12-27,Pending,COD,Express,2514.28,127.56,59408.28
ORD0188038,CUST037421,2024-12-26,Delivered,Debit Card,Standard,158.53,56.79,988.26
ORD0188039,CUST037421,2025-06-07,Delivered,Wallet,Standard,330.89,0.0,2429.11
ORD0188040,CUST037421,2025-06-17,Delivered,UPI,Standard,196.44,19.74,778.3
ORD0188041,CUST037421,2025-12-26,Pending,COD,Standard,160.19,39.54,749.35
ORD0188042,CUST037423,2024-07-19,Delivered,Debit Card,Standard,295.23,34.13,1288.9
ORD0188043,CUST037423,2025-03-16,Delivered,Debit Card,Express,405.05,0.0,2494.95
ORD0188044,CUST037424,2025-12-12,Cancelled,UPI,Standard,2812.16,0.0,17342.84
ORD0188045,CUST037425,2024-05-12,Delivered,Net Banking,Standard,6887.57,50.37,46392.8
ORD0188046,CUST037425,2024-06-21,Cancelled,UPI,Standard,8555.17,0.0,74514.83
ORD0188047,CUST037425,2024-07-09,Delivered,UPI,Express,8619.08,119.38,75735.3
ORD0188048,CUST037425,2024-11-16,Delivered,Debit Card,Standard,449.51,40.26,1440.75
ORD0188049,CUST037425,2025-05-23,Delivered,UPI,Standard,1707.76,35.2,9432.44
ORD0188050,CUST037425,2025-05-29,Delivered,Debit Card,Standard,409.19,65.31,4061.12
ORD0188051,CUST037425,2025-06-14,Cancelled,Credit Card,Standard,22304.47,49.2,168109.73
ORD0188052,CUST037425,2025-06-26,Returned,Credit Card,Standard,1115.6,0.0,4519.4
ORD0188053,CUST037425,2025-07-04,Delivered,Debit Card,Express,28.62,111.19,362.57
ORD0188054,CUST037425,2025-07-28,Delivered,Credit Card,Standard,104.55,49.69,1215.14
ORD0188055,CUST037425,2025-08-07,Delivered,Debit Card,Same Day,264.05,200.93,1121.88
ORD0188056,CUST037425,2025-12-07,Delivered,EMI,Standard,1315.72,47.51,9766.79
ORD0188057,CUST037426,2024-04-19,Delivered,Credit Card,Standard,192.01,56.82,1254.81
ORD0188058,CUST037426,2025-05-29,Delivered,UPI,Standard,36.27,55.47,194.2
ORD0188059,CUST037426,2025-11-22,Delivered,Net Banking,Standard,839.77,28.53,1483.76
ORD0188060,CUST037427,2024-07-28,Delivered,UPI,Standard,3938.58,0.0,31691.42
ORD0188061,CUST037427,2024-08-23,Delivered,UPI,Express,1573.08,116.92,4113.84
ORD0188062,CUST037427,2024-11-23,Delivered,UPI,Express,156.7,99.37,612.67
ORD0188063,CUST037427,2025-05-17,Cancelled,UPI,Same Day,1470.03,0.0,4069.97
ORD0188064,CUST037427,2025-12-22,Returned,Debit Card,Standard,682.48,0.0,6792.52
ORD0188065,CUST037429,2025-08-23,Delivered,COD,Standard,388.35,52.94,1884.59
ORD0188066,CUST037429,2025-09-02,Delivered,Credit Card,Express,156.02,105.45,809.43
ORD0188067,CUST037429,2025-12-28,Cancelled,Credit Card,Express,369.95,0.0,1850.05
ORD0188068,CUST037430,2024-11-18,Delivered,UPI,Standard,6987.13,38.74,19426.61
ORD0188069,CUST037430,2024-11-25,Delivered,UPI,Express,1661.13,113.83,7572.7
ORD0188070,CUST037430,2025-01-14,Delivered,Credit Card,Standard,824.6,0.0,6640.4
ORD0188071,CUST037430,2025-08-20,Delivered,UPI,Express,9074.15,0.0,34200.85
ORD0188072,CUST037430,2025-09-09,Returned,Credit Card,Standard,347.89,49.41,1521.52
ORD0188073,CUST037431,2025-11-15,Delivered,Credit Card,Express,1000.67,0.0,4114.33
ORD0188074,CUST037431,2025-12-13,Delivered,UPI,Standard,330.29,41.94,3046.65
ORD0188075,CUST037432,2024-02-05,Delivered,UPI,Same Day,2340.41,0.0,13679.59
ORD0188076,CUST037432,2024-06-13,Delivered,UPI,Standard,6490.0,39.14,33339.14
ORD0188077,CUST037432,2025-06-22,Delivered,EMI,Standard,645.51,0.0,4264.49
ORD0188078,CUST037432,2025-07-11,Cancelled,UPI,Standard,2063.59,0.0,20606.41
ORD0188079,CUST037432,2025-08-31,Delivered,UPI,Standard,2329.91,0.0,10730.09
ORD0188080,CUST037432,2025-11-01,Delivered,Credit Card,Standard,9528.17,0.0,43646.83
ORD0188081,CUST037432,2025-11-12,Delivered,UPI,Standard,551.37,57.18,4640.81
ORD0188082,CUST037433,2024-07-24,Delivered,UPI,Standard,5142.01,49.68,34317.67
ORD0188083,CUST037433,2025-05-09,Delivered,Credit Card,Standard,4144.11,36.38,29677.27
ORD0188084,CUST037433,2025-09-12,Delivered,Net Banking,Standard,2546.04,56.26,7700.22
ORD0188085,CUST037434,2023-10-15,Delivered,EMI,Express,200.48,108.22,432.74
ORD0188086,CUST037434,2025-01-21,Delivered,Net Banking,Standard,147.93,0.0,1622.07
ORD0188087,CUST037435,2025-12-01,Returned,UPI,Express,183.46,128.51,655.05
ORD0188088,CUST037436,2025-02-13,Delivered,UPI,Standard,260.65,48.59,1047.94
ORD0188089,CUST037437,2024-06-13,Delivered,Credit Card,Standard,2437.56,41.54,17638.98
ORD0188090,CUST037437,2024-11-15,Delivered,Credit Card,Standard,301.5,41.66,1235.16
ORD0188091,CUST037437,2025-01-22,Delivered,UPI,Standard,88.59,48.48,289.89
ORD0188092,CUST037437,2025-04-02,Delivered,Credit Card,Standard,17.73,42.15,169.42
ORD0188093,CUST037437,2025-04-20,Delivered,UPI,Express,95.02,117.2,712.18
ORD0188094,CUST037437,2025-10-22,Returned,COD,Standard,384.01,48.84,1099.83
ORD0188095,CUST037437,2025-11-17,Returned,UPI,Standard,410.71,43.33,892.62
ORD0188096,CUST037438,2025-01-30,Delivered,EMI,Express,4587.25,0.0,31747.75
ORD0188097,CUST037438,2025-03-04,Delivered,Credit Card,Standard,753.87,50.36,2836.49
ORD0188098,CUST037438,2025-11-15,Delivered,Credit Card,Express,289.48,119.19,774.71
ORD0188099,CUST037438,2025-12-01,Delivered,COD,Express,13.41,108.77,235.36
ORD0188100,CUST037439,2025-02-15,Delivered,UPI,Standard,1071.4,0.0,6283.6
ORD0188101,CUST037439,2025-03-27,Delivered,COD,Standard,2086.57,36.86,15570.29
ORD0188102,CUST037439,2025-03-31,Cancelled,UPI,Express,38.82,103.35,649.53
ORD0188103,CUST037439,2025-04-08,Delivered,UPI,Standard,104.5,42.56,813.06
ORD0188104,CUST037439,2025-07-16,Delivered,COD,Standard,121.77,60.63,823.86
ORD0188105,CUST037439,2025-08-15,Delivered,UPI,Same Day,1379.74,0.0,11055.26
ORD0188106,CUST037439,2025-08-15,Delivered,UPI,Standard,1791.5,0.0,10798.5
ORD0188107,CUST037439,2025-08-22,Delivered,EMI,Standard,485.49,0.0,1969.51
ORD0188108,CUST037439,2025-11-13,Delivered,UPI,Standard,971.92,0.0,3453.08
ORD0188109,CUST037440,2024-01-15,Returned,COD,Standard,348.9,0.0,6086.1
ORD0188110,CUST037440,2024-03-07,Delivered,Net Banking,Standard,342.65,53.15,9695.5
ORD0188111,CUST037440,2024-03-29,Delivered,UPI,Express,743.09,0.0,3036.91
ORD0188112,CUST037440,2024-08-31,Delivered,Wallet,Standard,335.59,0.0,2924.41
ORD0188113,CUST037440,2024-11-30,Delivered,Debit Card,Express,1736.24,106.35,6550.11
ORD0188114,CUST037440,2025-04-26,Delivered,Credit Card,Same Day,3043.73,0.0,23221.27
ORD0188115,CUST037440,2025-07-09,Delivered,UPI,Standard,80.3,46.19,445.89
ORD0188116,CUST037440,2025-08-28,Delivered,UPI,Standard,2404.31,32.07,11927.76
ORD0188117,CUST037440,2025-09-15,Delivered,UPI,Express,788.65,0.0,6021.35
ORD0188118,CUST037440,2025-09-28,Delivered,UPI,Standard,163.54,64.35,1505.81
ORD0188119,CUST037440,2025-10-29,Delivered,Credit Card,Standard,2464.55,0.0,25850.45
ORD0188120,CUST037440,2025-11-27,Delivered,COD,Express,241.92,117.93,1061.01
ORD0188121,CUST037441,2025-01-15,Delivered,UPI,Standard,145.77,50.38,554.61
ORD0188122,CUST037441,2025-02-06,Delivered,EMI,Same Day,255.28,200.05,1589.77
ORD0188123,CUST037441,2025-07-06,Delivered,UPI,Standard,1145.44,0.0,16504.56
ORD0188124,CUST037441,2025-09-07,Cancelled,UPI,Standard,416.97,0.0,3798.03
ORD0188125,CUST037441,2025-09-12,Delivered,Debit Card,Standard,3614.07,48.72,41489.65
ORD0188126,CUST037441,2025-10-09,Cancelled,Credit Card,Express,4915.19,0.0,18259.81
ORD0188127,CUST037441,2025-10-13,Delivered,EMI,Express,1120.49,0.0,6939.51
ORD0188128,CUST037441,2025-10-29,Delivered,EMI,Express,1346.02,97.08,7026.06
ORD0188129,CUST037441,2025-12-02,Delivered,UPI,Standard,1880.69,60.69,10720.0
ORD0188130,CUST037442,2025-05-14,Delivered,Credit Card,Standard,103.85,50.61,441.76
ORD0188131,CUST037442,2025-09-23,Delivered,COD,Standard,665.67,0.0,3569.33
ORD0188132,CUST037443,2023-10-28,Cancelled,EMI,Express,988.77,108.74,3209.97
ORD0188133,CUST037443,2024-07-04,Delivered,Wallet,Standard,496.48,67.13,4065.65
ORD0188134,CUST037443,2024-07-18,Delivered,Net Banking,Standard,1869.48,0.0,10115.52
ORD0188135,CUST037443,2024-09-18,Delivered,UPI,Standard,792.12,58.6,7576.48
ORD0188136,CUST037443,2024-09-21,Delivered,COD,Standard,34.13,53.13,239.0
ORD0188137,CUST037443,2024-10-18,Delivered,UPI,Standard,2973.44,54.78,18161.34
ORD0188138,CUST037443,2025-09-21,Delivered,UPI,Express,134.11,129.54,1125.43
ORD0188139,CUST037443,2025-10-08,Delivered,Wallet,Standard,1635.17,0.0,3734.83
ORD0188140,CUST037443,2025-12-18,Delivered,Credit Card,Standard,125.93,16.59,760.66
ORD0188141,CUST037443,2025-12-31,Delivered,COD,Express,891.24,0.0,17868.76
ORD0188142,CUST037444,2024-07-29,Delivered,Wallet,Standard,623.07,0.0,1821.93
ORD0188143,CUST037446,2025-08-15,Delivered,Credit Card,Standard,30.91,36.1,340.19
ORD0188144,CUST037447,2025-04-09,Delivered,UPI,Standard,28.69,36.79,328.1
ORD0188145,CUST037448,2025-02-20,Returned,Net Banking,Standard,1551.42,49.47,5703.05
ORD0188146,CUST037450,2025-12-27,Delivered,UPI,Express,231.2,124.04,792.84
ORD0188147,CUST037451,2024-06-21,Delivered,UPI,Express,556.06,0.0,6693.94
ORD0188148,CUST037451,2024-10-09,Delivered,Credit Card,Standard,2380.92,0.0,7144.08
ORD0188149,CUST037451,2024-10-20,Delivered,Wallet,Standard,1452.69,0.0,3642.31
ORD0188150,CUST037451,2025-01-16,Returned,Credit Card,Express,4611.37,0.0,27403.63
ORD0188151,CUST037451,2025-01-21,Returned,Debit Card,Express,2488.11,0.0,22056.89
ORD0188152,CUST037451,2025-02-13,Delivered,COD,Standard,3.89,42.14,178.25
ORD0188153,CUST037451,2025-02-23,Delivered,Debit Card,Express,444.67,99.72,2775.05
ORD0188154,CUST037451,2025-02-27,Cancelled,UPI,Express,1780.01,0.0,10574.99
ORD0188155,CUST037451,2025-03-07,Delivered,UPI,Express,1420.42,101.29,6665.87
ORD0188156,CUST037451,2025-04-22,Delivered,UPI,Same Day,82.36,196.7,1064.34
ORD0188157,CUST037451,2025-07-12,Delivered,UPI,Express,2132.97,93.76,15930.79
ORD0188158,CUST037451,2025-07-26,Delivered,UPI,Standard,2432.89,34.08,21166.19
ORD0188159,CUST037451,2025-09-25,Cancelled,Credit Card,Standard,146.31,46.42,1010.11
ORD0188160,CUST037451,2025-10-08,Delivered,COD,Express,1606.63,100.14,6548.51
ORD0188161,CUST037451,2025-10-23,Delivered,Credit Card,Standard,50.69,61.89,611.2
ORD0188162,CUST037451,2025-11-09,Delivered,Credit Card,Express,2071.52,0.0,6583.48
ORD0188163,CUST037451,2025-11-10,Delivered,Credit Card,Standard,6827.16,39.61,39082.45
ORD0188164,CUST037452,2025-11-03,Delivered,COD,Standard,591.35,44.89,3178.54
ORD0188165,CUST037452,2025-12-24,Delivered,COD,Standard,1253.17,53.62,5310.45
ORD0188166,CUST037453,2025-03-19,Delivered,Debit Card,Express,1786.23,0.0,7273.77
ORD0188167,CUST037453,2025-11-06,Returned,Credit Card,Express,170.01,100.08,450.07
ORD0188168,CUST037455,2025-05-28,Delivered,Debit Card,Express,519.59,0.0,2235.41
ORD0188169,CUST037455,2025-10-26,Delivered,Debit Card,Standard,168.76,24.49,2215.73
ORD0188170,CUST037456,2025-07-12,Delivered,UPI,Standard,328.25,0.0,1686.75
ORD0188171,CUST037457,2025-10-23,Delivered,Net Banking,Standard,564.84,33.01,1508.17
ORD0188172,CUST037457,2025-11-13,Delivered,UPI,Standard,1110.67,41.72,2791.05
ORD0188173,CUST037458,2024-01-18,Delivered,Debit Card,Standard,413.06,57.2,1079.14
ORD0188174,CUST037458,2024-03-14,Delivered,EMI,Standard,786.2,0.0,2973.8
ORD0188175,CUST037458,2024-05-04,Delivered,COD,Standard,202.64,0.0,1692.36
ORD0188176,CUST037458,2024-11-18,Delivered,Debit Card,Same Day,93.07,175.87,452.8
ORD0188177,CUST037458,2024-12-03,Delivered,Wallet,Express,709.75,0.0,3490.25
ORD0188178,CUST037458,2025-02-02,Delivered,Debit Card,Express,2030.11,119.03,7268.92
ORD0188179,CUST037459,2024-09-21,Delivered,UPI,Standard,1203.57,0.0,6611.43
ORD0188180,CUST037459,2024-10-29,Delivered,UPI,Standard,1984.73,0.0,7045.27
ORD0188181,CUST037459,2024-12-27,Delivered,UPI,Standard,3030.38,0.0,24199.62
ORD0188182,CUST037459,2025-10-03,Returned,Wallet,Standard,5691.13,47.01,21770.88
ORD0188183,CUST037460,2023-06-19,Delivered,COD,Standard,990.74,52.16,7811.42
ORD0188184,CUST037460,2023-09-21,Delivered,Debit Card,Standard,681.83,0.0,3318.17
ORD0188185,CUST037460,2023-11-27,Returned,Debit Card,Standard,856.01,0.0,1753.99
ORD0188186,CUST037460,2023-12-01,Delivered,UPI,Standard,334.38,39.4,1365.02
ORD0188187,CUST037460,2024-02-27,Delivered,Debit Card,Standard,68.71,36.09,1147.38
ORD0188188,CUST037460,2024-04-29,Cancelled,Credit Card,Standard,7347.65,0.0,52322.35
ORD0188189,CUST037460,2024-08-12,Delivered,Credit Card,Standard,3029.29,0.0,58860.71
ORD0188190,CUST037460,2024-10-07,Delivered,Wallet,Standard,100.71,42.59,416.88
ORD0188191,CUST037460,2024-10-11,Delivered,Debit Card,Standard,329.61,48.96,1059.35
ORD0188192,CUST037460,2024-10-12,Delivered,Debit Card,Standard,955.85,60.2,3669.35
ORD0188193,CUST037460,2024-10-14,Delivered,COD,Standard,3367.34,0.0,11372.66
ORD0188194,CUST037460,2024-11-13,Delivered,UPI,Standard,2740.89,56.19,11305.3
ORD0188195,CUST037460,2025-05-11,Delivered,Credit Card,Standard,1168.93,0.0,7111.07
ORD0188196,CUST037460,2025-08-18,Delivered,UPI,Standard,364.63,0.0,6500.37
ORD0188197,CUST037460,2025-09-08,Delivered,Credit Card,Standard,3779.52,0.0,17885.48
ORD0188198,CUST037460,2025-10-10,Delivered,Credit Card,Standard,2651.97,0.0,8738.03
ORD0188199,CUST037460,2025-10-30,Delivered,UPI,Express,1584.42,108.18,4683.76
ORD0188200,CUST037462,2024-03-19,Delivered,UPI,Standard,85.3,46.44,936.14
ORD0188201,CUST037462,2024-04-24,Delivered,Net Banking,Standard,1494.13,0.0,4315.87
ORD0188202,CUST037462,2024-04-26,Returned,UPI,Express,5406.36,116.17,32954.81
ORD0188203,CUST037462,2024-06-14,Delivered,Debit Card,Standard,10328.52,52.78,48414.26
ORD0188204,CUST037462,2024-12-04,Delivered,Credit Card,Express,648.03,0.0,2026.97
ORD0188205,CUST037462,2025-01-06,Delivered,COD,Express,1375.41,86.72,9526.31
ORD0188206,CUST037462,2025-04-12,Cancelled,UPI,Standard,2086.94,0.0,9968.06
ORD0188207,CUST037462,2025-07-25,Cancelled,Credit Card,Standard,429.41,0.0,3040.59
ORD0188208,CUST037462,2025-09-01,Delivered,Wallet,Express,136.31,111.63,1035.32
ORD0188209,CUST037462,2025-11-25,Returned,UPI,Standard,246.27,28.09,341.82
ORD0188210,CUST037463,2025-11-17,Delivered,Wallet,Standard,2172.82,0.0,4992.18
ORD0188211,CUST037464,2025-11-22,Delivered,EMI,Express,1052.83,0.0,2002.17
ORD0188212,CUST037464,2025-12-08,Cancelled,COD,Standard,3006.54,24.45,7937.91
ORD0188213,CUST037465,2025-02-02,Delivered,Wallet,Standard,2723.59,51.9,12243.31
ORD0188214,CUST037465,2025-02-12,Delivered,COD,Standard,1365.79,24.28,12448.49
ORD0188215,CUST037465,2025-12-31,Returned,UPI,Express,988.84,112.51,4143.67
ORD0188216,CUST037466,2023-01-06,Delivered,COD,Standard,2661.44,0.0,17608.56
ORD0188217,CUST037466,2023-06-15,Delivered,UPI,Express,585.05,120.93,4100.88
ORD0188218,CUST037466,2023-10-11,Delivered,UPI,Standard,509.98,0.0,2225.02
ORD0188219,CUST037466,2024-02-08,Delivered,Credit Card,Standard,516.29,45.03,3383.74
ORD0188220,CUST037466,2024-07-02,Delivered,Debit Card,Standard,0.0,24.61,114.61
ORD0188221,CUST037466,2024-09-27,Returned,UPI,Standard,702.63,0.0,4912.37
ORD0188222,CUST037466,2024-11-27,Returned,UPI,Standard,847.65,0.0,2707.35
ORD0188223,CUST037466,2025-04-25,Returned,Debit Card,Express,649.15,0.0,2920.85
ORD0188224,CUST037466,2025-06-29,Delivered,COD,Standard,184.77,0.0,2535.23
ORD0188225,CUST037466,2025-08-04,Delivered,Credit Card,Standard,242.67,56.97,1304.3
ORD0188226,CUST037467,2025-01-26,Delivered,UPI,Express,397.24,0.0,5192.76
ORD0188227,CUST037467,2025-01-27,Returned,Net Banking,Standard,367.22,37.93,1200.71
ORD0188228,CUST037467,2025-04-03,Delivered,Wallet,Standard,350.2,64.13,3863.93
ORD0188229,CUST037467,2025-05-27,Delivered,Net Banking,Standard,2427.49,37.83,9760.34
ORD0188230,CUST037467,2025-09-09,Delivered,UPI,Standard,440.2,0.0,1814.8
ORD0188231,CUST037469,2023-07-14,Delivered,UPI,Standard,441.59,44.36,4262.77
ORD0188232,CUST037469,2024-02-16,Delivered,Wallet,Standard,128.4,55.44,607.04
ORD0188233,CUST037469,2024-03-26,Delivered,UPI,Express,278.13,132.24,1164.11
ORD0188234,CUST037469,2024-05-10,Delivered,Credit Card,Standard,462.88,0.0,1562.12
ORD0188235,CUST037469,2024-06-01,Delivered,Wallet,Standard,488.62,45.0,4206.38
ORD0188236,CUST037469,2024-06-11,Delivered,EMI,Express,431.88,98.78,3101.9
ORD0188237,CUST037469,2024-06-27,Delivered,UPI,Standard,72.71,35.68,587.97
ORD0188238,CUST037469,2024-07-11,Delivered,Wallet,Standard,299.92,27.54,1217.62
ORD0188239,CUST037469,2024-08-01,Cancelled,COD,Express,176.03,106.71,1295.68
ORD0188240,CUST037469,2024-09-06,Delivered,Debit Card,Standard,396.65,0.0,2358.35
ORD0188241,CUST037469,2024-09-08,Delivered,COD,Standard,1591.14,0.0,6518.86
ORD0188242,CUST037469,2024-09-17,Delivered,EMI,Standard,1400.79,0.0,6364.21
ORD0188243,CUST037469,2025-02-11,Cancelled,Credit Card,Standard,1779.84,52.2,8832.36
ORD0188244,CUST037469,2025-10-09,Delivered,EMI,Standard,42.9,42.49,209.59
ORD0188245,CUST037469,2025-11-18,Delivered,Wallet,Standard,1077.34,74.4,4857.06
ORD0188246,CUST037470,2024-06-16,Delivered,UPI,Standard,2871.29,0.0,20463.71
ORD0188247,CUST037470,2025-09-01,Delivered,Debit Card,Standard,379.48,52.71,1233.23
ORD0188248,CUST037471,2024-04-09,Delivered,UPI,Express,490.91,119.97,2684.06
ORD0188249,CUST037471,2024-04-19,Delivered,Credit Card,Standard,1040.01,0.0,4689.99
ORD0188250,CUST037471,2024-10-02,Delivered,Debit Card,Same Day,20570.58,179.23,83268.65
ORD0188251,CUST037471,2024-11-05,Delivered,Net Banking,Same Day,1124.0,0.0,2836.0
ORD0188252,CUST037471,2025-08-03,Delivered,Credit Card,Standard,1073.56,62.3,8168.74
ORD0188253,CUST037471,2025-10-21,Cancelled,UPI,Standard,1184.79,0.0,2630.21
ORD0188254,CUST037471,2025-12-12,Delivered,UPI,Express,440.03,0.0,24634.97
ORD0188255,CUST037471,2025-12-31,Pending,Credit Card,Express,1205.15,0.0,6114.85
ORD0188256,CUST037472,2024-03-14,Delivered,COD,Same Day,3593.18,0.0,19751.82
ORD0188257,CUST037472,2024-03-18,Cancelled,EMI,Standard,1536.63,0.0,6413.37
ORD0188258,CUST037472,2024-04-14,Delivered,EMI,Express,218.92,0.0,1846.08
ORD0188259,CUST037472,2024-04-24,Returned,EMI,Same Day,298.23,198.27,2835.04
ORD0188260,CUST037472,2024-05-13,Returned,UPI,Same Day,435.06,192.7,33812.64
ORD0188261,CUST037472,2024-06-14,Delivered,Wallet,Same Day,100.76,189.54,788.78
ORD0188262,CUST037472,2025-01-28,Delivered,EMI,Express,805.75,114.69,2728.94
ORD0188263,CUST037472,2025-02-11,Delivered,UPI,Same Day,1638.54,0.0,6656.46
ORD0188264,CUST037472,2025-04-12,Delivered,UPI,Standard,781.82,0.0,3493.18
ORD0188265,CUST037472,2025-10-13,Delivered,Wallet,Standard,115.93,46.72,525.79
ORD0188266,CUST037472,2025-11-03,Delivered,UPI,Standard,225.01,42.37,647.36
ORD0188267,CUST037472,2025-11-19,Delivered,Net Banking,Standard,518.66,25.24,1116.58
